date,open,high,low,close,volume,change_ratio
20200422,51800,53700,50900,53500,104542,1.9047619047619049
20200423,53500,55400,53000,54700,145435,2.2429906542056073
20200424,54500,55300,53300,54400,138481,-0.5484460694698354
20200427,54400,55300,54200,55100,104592,1.2867647058823528
20200428,55700,56600,54600,56400,171439,2.35934664246824
20200429,56800,58000,56100,58000,365914,2.8368794326241136
20200504,57400,57700,56400,57400,79456,-1.0344827586206897
20200506,58300,58400,57100,57700,103024,0.5226480836236934
20200507,58000,58300,57300,57700,78087,0.0
20200508,58000,58800,57700,58500,111567,1.386481802426343
20200511,58500,58500,57100,57400,85576,-1.8803418803418803
20200512,57600,57800,55800,56900,92490,-0.8710801393728222
20200513,55600,56900,55600,56900,56754,0.0
20200514,56300,57400,56000,56500,64379,-0.7029876977152899
20200515,56500,56700,54800,55200,87090,-2.3008849557522124
20200518,55000,56000,54500,55600,70506,0.7246376811594203
20200519,56200,56400,55300,56200,93969,1.079136690647482
20200520,56200,57000,55900,56700,78107,0.8896797153024912
20200521,56900,57100,56100,56700,51172,0.0
20200522,56500,56500,54800,55100,85469,-2.821869488536155
20200525,55200,56400,54200,56100,69830,1.8148820326678767
20200526,56200,56600,55700,56000,74185,-0.17825311942959002
20200527,55900,56300,55200,56000,80460,0.0
20200528,56000,56500,54000,54900,110491,-1.9642857142857142
20200529,54800,55500,53900,55300,58155,0.7285974499089253
20200601,55200,56200,54800,56200,71853,1.62748643761302
20200602,55800,56600,55600,56300,57873,0.1779359430604982
20200603,56600,57500,56200,57000,135171,1.2433392539964476
20200604,57100,57100,55900,56700,78511,-0.5263157894736842
20200605,56700,56700,55700,56700,54615,0.0
20200608,56500,57000,56300,56600,58391,-0.1763668430335097
20200609,56900,58200,56600,56900,130389,0.5300353356890459
20200610,57300,57800,56800,57600,78685,1.2302284710017575
20200611,57400,57900,56000,56200,96261,-2.430555555555556
20200612,53800,55100,53500,54400,125090,-3.202846975088968
20200615,54500,56400,52000,52000,138544,-4.411764705882353
20200616,53200,54600,52900,53700,66601,3.2692307692307696
20200617,53900,55000,52900,54300,56054,1.1173184357541899
20200618,54300,54300,53100,53900,53652,-0.7366482504604052
20200619,54200,54700,50700,51400,459469,-4.638218923933209
20200622,51700,52200,51000,51800,84866,0.7782101167315175
20200623,52400,52400,50700,50900,86552,-1.7374517374517375
20200624,51000,51500,50900,51100,53764,0.3929273084479371
20200625,50700,50900,49800,50000,92750,-2.152641878669276
20200626,50100,50500,49800,50300,47519,0.6
20200629,49900,50800,49850,49900,56620,-0.7952286282306162
20200630,50400,50700,49900,49900,54541,0.0
20200701,50100,50700,49800,50300,46598,0.8016032064128256
20200702,50500,52900,50000,52000,145692,3.3797216699801194
20200703,52000,52100,51200,51800,49357,-0.38461538461538464
20200706,52300,52300,51400,51900,45877,0.19305019305019305
20200707,51900,52900,51900,52300,72708,0.7707129094412332
20200708,52300,53400,52100,53200,90878,1.7208413001912046
20200709,53200,53200,52500,53000,41775,-0.37593984962406013
20200710,60400,62400,57100,58700,1699644,10.754716981132075
20200713,58000,59000,56200,57900,344761,-1.362862010221465
20200714,58500,60300,57400,59700,373217,3.1088082901554404
20200715,59400,62100,59100,62000,565079,3.8525963149078724
20200716,62700,65500,60700,63100,625337,1.7741935483870968
20200717,63200,65800,63200,64000,400146,1.4263074484944533
20200720,64500,65300,61700,65300,302910,2.03125
20200721,65100,65400,63500,63700,181883,-2.4502297090352223
20200722,62900,64200,62000,64000,173786,0.47095761381475665
20200723,63500,64200,61500,61500,187273,-3.90625
20200724,61200,61700,60000,60600,117006,-1.4634146341463417
20200727,60600,61300,59800,60000,98251,-0.9900990099009901
20200728,60700,61700,60400,61000,83693,1.6666666666666667
20200729,61000,61000,59500,60000,89726,-1.639344262295082
20200730,60300,60800,59400,59700,73599,-0.5
20200731,59500,60200,58500,59000,87283,-1.1725293132328307
20200803,58900,59000,57900,58400,84765,-1.0169491525423728
20200804,58400,60000,58100,59300,78317,1.5410958904109588
20200805,58900,59400,58000,58400,73871,-1.5177065767284992
20200806,59000,59300,58500,59300,59069,1.5410958904109588
20200807,59800,59800,58500,59500,69811,0.33726812816188867
20200810,59500,59500,58200,58300,70034,-2.0168067226890756
20200811,58500,58700,58000,58500,57626,0.34305317324185247
20200812,58200,58400,57000,57800,99650,-1.1965811965811968
20200813,59000,61000,58500,59900,215748,3.633217993079585
20200814,60000,61900,59600,61300,245764,2.337228714524207
20200818,61600,61700,57200,57900,202908,-5.5464926590538335
20200819,57900,59200,57500,58300,87698,0.690846286701209
20200820,57800,59500,57300,57800,138343,-0.8576329331046313
20200821,58500,59300,57400,57900,79087,0.17301038062283738
20200824,57700,60000,57600,59400,118591,2.5906735751295336
20200825,59500,60000,59100,59900,75494,0.8417508417508417
20200826,60200,60200,58900,59400,68518,-0.8347245409015025
20200827,59500,64800,59500,62200,551584,4.713804713804714
20200828,63100,64200,62200,62900,208924,1.1254019292604502
20200831,63900,66300,62900,64200,365073,2.066772655007949
20200901,64200,66000,63100,65000,214636,1.2461059190031152
20200902,65300,65600,63500,65100,135260,0.15384615384615385
20200903,65000,65200,63200,63200,135586,-2.9185867895545314
20200904,61700,67200,61700,66700,424882,5.537974683544303
20200907,67800,68800,66200,67200,266306,0.7496251874062968
20200908,67500,67800,66100,66800,144954,-0.5952380952380952
20200909,65800,66800,65100,66700,103450,-0.14970059880239522
20200910,67100,67400,66200,67100,89235,0.5997001499250375
20200911,66800,68800,66400,68400,201132,1.9374068554396422
20200914,68600,69000,67500,67900,96059,-0.7309941520467835
20200915,67300,67700,66000,66300,142239,-2.3564064801178204
20200916,66100,66800,65700,66600,86329,0.4524886877828055
20200917,66300,66800,65300,65600,88140,-1.5015015015015014
20200918,65600,66100,64300,64600,149953,-1.524390243902439
20200921,64600,69400,64600,65900,622013,2.0123839009287927
20200922,65900,66000,62000,62400,211031,-5.311077389984825
20200923,63400,63900,61200,63000,138124,0.9615384615384616
20200924,61600,62500,60600,60900,144409,-3.3333333333333335
20200925,61800,63100,60300,60700,143539,-0.3284072249589491
20200928,60700,62100,60700,61800,76459,1.8121911037891267
20200929,62800,65900,62300,65900,224363,6.634304207119741
20201005,65900,68200,65700,66500,131516,0.9104704097116844
20201006,67100,67600,66100,66600,107651,0.15037593984962408
20201007,66300,68400,66200,68000,356079,2.1021021021021022
20201008,68300,68400,66700,67200,134616,-1.1764705882352942
20201012,67200,67200,65800,66100,120436,-1.636904761904762
20201013,66100,66500,64100,64300,159841,-2.723146747352496
20201014,64400,65200,63100,63800,126352,-0.7776049766718507
20201015,64100,64500,62400,63000,116904,-1.2539184952978055
20201016,63100,63500,61300,63500,148200,0.7936507936507936
20201019,62400,63300,62000,62300,92735,-1.889763779527559
20201020,62000,62400,60900,62400,91740,0.16051364365971107
20201021,62600,63500,62000,63300,78586,1.4423076923076923
20201022,63300,63700,62500,63100,88549,-0.315955766192733
20201023,63100,63600,62400,62500,71273,-0.9508716323296356
20201026,62500,62600,61400,62000,85590,-0.8
20201027,61100,63200,61100,62200,78528,0.3225806451612903
20201028,62300,63200,61900,63200,44632,1.607717041800643
20201029,62600,62900,61300,62300,99939,-1.4240506329113924
20201030,62600,64700,62100,62900,160950,0.9630818619582664
20201102,63000,63100,61800,62200,84488,-1.1128775834658187
20201103,62500,63500,62200,62400,89542,0.3215434083601286
20201104,63000,64700,62300,64500,153745,3.3653846153846154
20201105,64700,65600,63900,65100,119951,0.9302325581395349
20201106,65800,65800,64000,64300,143538,-1.228878648233487
20201109,64500,65400,64300,65100,96648,1.244167962674961
20201110,65100,65200,64000,64500,84578,-0.9216589861751152
20201111,64200,64800,63000,64600,123682,0.15503875968992248
20201112,64500,64800,63900,64100,66015,-0.7739938080495357
20201113,63800,63900,62800,63300,83904,-1.24804992199688
20201116,63600,63700,62900,63600,62571,0.47393364928909953
20201117,63800,63900,62300,62500,105380,-1.729559748427673
20201118,62700,63700,62300,63600,69592,1.76
20201119,63300,63900,62700,63700,55219,0.15723270440251574
20201120,63400,64100,63200,64000,52718,0.47095761381475665
20201123,64200,64400,63400,63600,71581,-0.625
20201124,63600,63900,63000,63800,52608,0.3144654088050315
20201125,63800,64100,62200,62800,90249,-1.5673981191222568
20201126,62500,63300,62000,63200,59013,0.6369426751592357
20201127,63000,63600,62600,63400,50425,0.31645569620253167
20201130,63100,63500,62700,63300,65444,-0.15772870662460567
20201201,63000,63400,62800,63200,40987,-0.1579778830963665
20201202,63200,63900,62800,63200,81243,0.0
20201203,63000,63100,62400,62500,75754,-1.1075949367088607
20201204,62900,62900,62000,62300,79091,-0.32
20201207,62300,62400,61700,61900,52235,-0.6420545746388443
20201208,62000,62800,61900,62200,55751,0.48465266558966075
20201209,62300,62600,61800,62300,58779,0.1607717041800643
20201210,62300,62900,61900,62900,74814,0.9630818619582664
20201211,62600,63000,62500,63000,49403,0.1589825119236884
20201214,62800,62900,62200,62600,55096,-0.6349206349206349
20201215,62300,62500,62000,62400,59049,-0.3194888178913738
20201216,62400,63000,62100,62900,52175,0.8012820512820512
20201217,63000,64100,62800,63900,136948,1.5898251192368837
20201218,63900,64800,63300,63800,97823,-0.1564945226917058
20201221,72700,79300,72600,74600,2214733,16.927899686520377
20201222,74200,74300,69500,70600,554367,-5.361930294906166
20201223,72000,73000,69700,72500,290590,2.6912181303116145
20201224,72000,73700,71700,72700,212178,0.27586206896551724
20201228,72700,74700,71900,74300,278227,2.200825309491059
20201229,74300,75100,73000,75100,192365,1.0767160161507403
20201230,74900,76900,74400,76200,227093,1.4647137150466045
20210104,86300,86300,81000,84500,1008888,10.892388451443571
20210105,83500,86100,82400,85900,365122,1.6568047337278107
20210106,87000,87900,85000,86500,355322,0.6984866123399301
20210107,86800,105300,86100,98800,2655720,14.219653179190752
20210108,98900,105300,96100,102900,1129398,4.149797570850203
20210111,103600,104100,96500,99200,633218,-3.5957240038872693
20210112,96300,97400,88600,93000,662024,-6.25
20210113,90600,92200,88800,89800,358493,-3.4408602150537635
20210114,88000,89800,86200,87100,412563,-3.0066815144766146
20210115,87500,89800,86300,88600,382651,1.7221584385763489
20210118,86500,87300,82900,83300,386965,-5.981941309255079
20210119,83500,88000,82700,85700,409283,2.881152460984394
20210120,85400,86600,83600,86500,222778,0.9334889148191364
20210121,86800,87500,85500,87500,152682,1.1560693641618496
20210122,87600,87600,84800,85800,188437,-1.9428571428571426
20210125,85700,86300,84200,84700,167570,-1.282051282051282
20210126,84700,86300,82300,82500,198304,-2.5974025974025974
20210127,84000,86400,82500,83400,254087,1.090909090909091
20210128,81300,89400,79800,83600,807825,0.2398081534772182
20210129,83600,86200,81500,83500,305073,-0.11961722488038277
20210201,82200,83500,80300,82400,157423,-1.3173652694610778
20210202,81900,83600,81500,82400,108860,0.0
20210203,82400,85100,82000,85100,214425,3.2766990291262137
20210204,87300,88300,85200,88100,437119,3.525264394829612
20210205,88500,88500,83800,84200,241105,-4.426787741203178
20210208,82400,83700,81100,82300,143437,-2.2565320665083135
20210209,82800,83300,82000,82800,78161,0.6075334143377886
20210210,82400,84600,82200,84400,122812,1.932367149758454
20210215,84600,86300,84000,86000,128112,1.8957345971563981
20210216,85900,86300,84300,84800,102934,-1.3953488372093024
20210217,85100,86600,83700,86600,90915,2.1226415094339623
20210218,86900,87600,85800,87100,144513,0.5773672055427251
20210219,87400,89300,86700,88800,310438,1.951779563719862
20210222,90000,92500,89100,92500,343874,4.166666666666666
20210223,92700,95300,90300,95300,301316,3.027027027027027
20210224,94900,95900,91000,91000,256963,-4.512067156348373
20210225,91700,94000,91600,92000,197286,1.098901098901099
20210226,90300,90900,87400,87800,246666,-4.565217391304348
20210302,90000,93200,89500,92500,269821,5.353075170842825
20210303,92300,92600,90600,92100,129866,-0.43243243243243246
20210304,92100,99000,90600,97700,762378,6.080347448425624
20210305,96300,97200,93000,94600,230953,-3.172978505629478
20210308,93500,102800,90500,92000,719473,-2.748414376321353
20210309,91100,94000,90500,92600,249077,0.6521739130434783
20210310,93200,94400,84100,84600,340507,-8.639308855291576
20210311,85500,86300,78900,81300,400313,-3.900709219858156
20210312,79100,82500,79000,81600,270332,0.36900369003690037
20210315,78700,79100,73500,73500,851031,-9.926470588235293
20210316,74400,79300,74100,76100,820353,3.537414965986395
20210317,77500,78300,74400,76900,373900,1.0512483574244416
20210318,75600,76800,74200,75500,354060,-1.8205461638491547
20210319,74100,77700,72200,72200,755695,-4.370860927152318
20210322,74400,76700,73200,74800,641669,3.6011080332409975
20210323,76300,78400,60100,63300,3056868,-15.37433155080214
20210324,64200,64300,62000,62100,377813,-1.8957345971563981
20210325,62500,63200,62100,62900,207136,1.288244766505636
20210326,62900,63500,62600,62900,162828,0.0
20210329,63300,63600,62400,63600,203302,1.1128775834658187
20210330,63900,65900,63500,65700,305742,3.30188679245283
20210331,65700,66100,65000,65500,151149,-0.30441400304414
20210401,66000,66000,65000,65600,117407,0.15267175572519084
20210402,66200,69700,66000,69200,452731,5.487804878048781
20210405,70000,71100,69400,71000,242325,2.601156069364162
20210406,71800,71800,69600,70900,237837,-0.14084507042253522
20210407,71100,75300,70800,75000,391920,5.782792665726375
20210408,76900,76900,70800,71800,499653,-4.266666666666667
20210409,71200,72900,69200,72000,369793,0.2785515320334262
20210412,71400,71500,70500,71300,108051,-0.9722222222222222
20210413,70200,71600,70100,71200,115083,-0.1402524544179523
20210414,71100,72700,70700,72300,140057,1.544943820224719
20210415,72300,72500,71300,71900,92199,-0.5532503457814661
20210416,71800,73500,70800,71400,260103,-0.6954102920723227
20210419,71600,71800,69700,70000,192938,-1.9607843137254901
20210420,69400,70400,69300,69600,86741,-0.5714285714285714
20210421,68900,69800,68600,69000,103853,-0.8620689655172413
20210422,69000,69600,68600,69400,45496,0.5797101449275363
20210423,69400,69400,68000,68000,89085,-2.0172910662824206
20210426,68100,68700,67500,68500,66913,0.7352941176470588
20210427,68700,68700,67800,68200,61116,-0.43795620437956206
20210428,68200,69000,66200,66300,128244,-2.785923753665689
20210429,67000,68800,66700,66900,130103,0.904977375565611
20210430,67200,68100,65400,65900,124518,-1.4947683109118086
20210503,65400,66500,65000,66500,107352,0.9104704097116844
20210504,65600,66400,64700,66100,139331,-0.6015037593984963
20210506,65900,66100,64700,65200,112970,-1.361573373676248
20210507,65300,67100,65200,66400,72733,1.8404907975460123
20210510,67500,67700,66600,67400,65005,1.5060240963855422
20210511,67300,67400,66400,66800,69764,-0.8902077151335311
20210512,67000,67600,66200,66800,61837,0.0
20210513,66000,66700,65500,65800,76771,-1.4970059880239521
20210514,66000,67000,65800,66200,65471,0.60790273556231
20210517,66300,67100,65700,65700,54703,-0.7552870090634441
20210518,65200,66600,65200,66600,40660,1.36986301369863
20210520,66400,67800,66200,67400,78148,1.2012012012012012
20210521,67400,68200,67200,67300,81926,-0.1483679525222552
20210524,67200,67500,66500,67300,40925,0.0
20210525,67800,68500,67400,68400,78596,1.634472511144131
20210526,68200,68400,67000,67200,87860,-1.7543859649122806
20210527,67600,68000,67200,68000,80592,1.1904761904761905
20210528,68000,68500,67600,67900,59585,-0.14705882352941177
20210531,67900,68100,67400,67900,47299,0.0
20210601,68000,69500,67700,68800,119752,1.3254786450662739
20210602,68600,69200,68100,68500,84486,-0.436046511627907
20210603,68700,69600,68300,69600,102534,1.6058394160583942
20210604,69500,70900,69200,69700,126492,0.14367816091954022
20210607,70300,70300,67800,68100,135755,-2.295552367288379
20210608,68300,68700,67900,68400,48188,0.4405286343612335
20210609,68900,69700,68500,69100,67988,1.023391812865497
20210610,69100,71500,68800,70800,174797,2.460202604920405
20210611,70300,71000,69600,70600,121720,-0.2824858757062147
20210614,71900,72400,70000,70300,179674,-0.424929178470255
20210615,71100,71500,70300,71300,90876,1.422475106685633
20210616,71300,72600,71000,72600,210517,1.8232819074333801
20210617,72000,72000,70700,71500,109021,-1.5151515151515151
20210618,71100,72700,70100,71900,226054,0.5594405594405595
20210621,71300,72000,70300,70700,127828,-1.6689847009735743
20210622,70700,71400,70200,70700,54987,0.0
20210623,70900,70900,70300,70600,43686,-0.14144271570014144
20210624,70400,71100,70000,70600,56707,0.0
20210625,70600,71100,70300,70700,48681,0.141643059490085
20210628,70400,70400,68900,69300,154367,-1.9801980198019802
20210629,69300,71600,68700,71400,183402,3.0303030303030303
20210630,71400,71900,70900,71800,70758,0.5602240896358543
20210701,71300,72900,71200,72600,122527,1.1142061281337048
20210702,72100,73100,71600,72300,98651,-0.4132231404958678
20210705,72100,72900,70700,70800,108168,-2.0746887966804977
20210706,70900,71600,70300,71600,81257,1.1299435028248588
20210707,71900,72500,70800,71200,88844,-0.5586592178770949
20210708,71400,71500,69100,69500,116906,-2.387640449438202
20210709,68800,69300,68200,68600,114527,-1.2949640287769784
20210712,68400,69800,68400,69600,51192,1.4577259475218658
20210713,69600,70700,69100,70200,49659,0.8620689655172413
20210714,70000,70200,69500,69500,41012,-0.9971509971509971
20210715,69800,70000,69200,69500,39678,0.0
20210716,69800,69800,68400,68600,60663,-1.2949640287769784
20210719,68500,68500,66300,66900,135448,-2.478134110787172
20210720,66000,67400,65700,67000,60368,0.14947683109118087
20210721,67100,68500,66800,67500,99602,0.7462686567164178
20210722,67500,68400,67400,68000,44326,0.7407407407407408
20210723,68100,68300,67700,68300,34625,0.4411764705882353
20210726,68300,68300,67200,67200,42580,-1.610541727672035
20210727,66800,68200,66800,68100,42928,1.3392857142857142
20210728,67800,68500,67300,67700,34593,-0.5873715124816447
20210729,67500,68200,67500,68000,19954,0.4431314623338257
20210730,68000,68000,67000,67700,42171,-0.4411764705882353
20210802,67700,69700,67600,69300,87083,2.363367799113737
20210803,69300,70300,68500,69200,81427,-0.1443001443001443
20210804,69200,69800,68800,69600,36278,0.5780346820809248
20210805,69100,70000,68500,69500,90408,-0.14367816091954022
20210806,69500,69500,68400,68900,32851,-0.8633093525179856
20210809,68900,70700,68800,69500,98749,0.8708272859216255
20210810,69500,69900,68600,69200,46193,-0.4316546762589928
20210811,69400,69800,68600,69100,30605,-0.1445086705202312
20210812,69200,69700,68900,69400,52750,0.43415340086830684
20210813,69800,70400,67600,68900,79455,-0.7204610951008645
20210817,69400,70500,66300,66600,161259,-3.3381712626995643
20210818,66700,67300,65600,66800,43585,0.3003003003003003
20210819,65900,67900,64800,65300,106679,-2.245508982035928
20210820,65000,65600,61500,62400,188900,-4.44104134762634
20210823,63600,64000,62700,63600,48497,1.9230769230769231
20210824,64000,65800,63800,65400,65545,2.8301886792452833
20210825,65500,65500,64200,64900,41410,-0.764525993883792
20210826,65100,65200,64200,64600,38046,-0.46224961479198773
20210827,63700,65700,63700,65500,47871,1.393188854489164
20210830,65800,66800,65400,66300,42588,1.2213740458015268
20210831,66100,67400,65600,67400,52838,1.6591251885369533
20210901,67000,68500,66800,68500,54074,1.6320474777448073
20210902,68000,68300,67100,67200,39358,-1.897810218978102
20210903,67400,68900,67200,68900,48070,2.5297619047619047
20210906,68300,69000,68000,68200,40619,-1.0159651669085632
20210907,68800,68800,67700,68100,27418,-0.1466275659824047
20210908,68300,69400,67500,67900,80556,-0.2936857562408223
20210909,67600,68000,67000,67500,48481,-0.5891016200294551
20210910,67200,68300,66900,68300,42862,1.1851851851851851
20210913,68700,70300,68600,70000,131246,2.4890190336749636
20210914,70000,70200,68900,69400,47525,-0.8571428571428572
20210915,68900,69400,68000,68800,42398,-0.8645533141210375
20210916,69500,70600,68800,69800,118249,1.4534883720930232
20210917,70200,70600,69400,70400,143639,0.8595988538681949
20210923,70000,70600,69000,69500,106820,-1.278409090909091
20210924,68800,70300,68200,70300,101824,1.1510791366906474
20210927,70100,72000,69700,71500,102948,1.7069701280227598
20210928,71600,71600,68600,68900,85121,-3.6363636363636362
20210929,67800,68600,67300,68400,71385,-0.7256894049346879
20210930,68600,69900,67900,69500,46558,1.608187134502924
20211001,69000,70100,68900,70000,70706,0.7194244604316548
20211005,69700,69700,68000,68200,70260,-2.571428571428571
20211006,67500,69000,66600,67000,86707,-1.7595307917888565
20211007,67200,69800,67200,68100,101809,1.6417910447761193
20211008,68200,71400,68000,70900,143871,4.1116005873715125
20211012,71000,72200,69600,70800,132712,-0.14104372355430184
20211013,72000,74400,71900,73200,213935,3.389830508474576
20211014,74100,74800,73300,74000,156450,1.092896174863388
20211015,74400,75100,73000,74100,150995,0.13513513513513514
20211018,72800,74300,72800,73700,102065,-0.5398110661268556
20211019,74200,74300,73400,73900,50416,0.27137042062415195
20211020,73200,76600,73200,76100,216946,2.9769959404600814
20211021,76100,76900,75000,75900,141444,-0.2628120893561104
20211022,75900,78600,75800,78200,203147,3.0303030303030303
20211025,79900,81000,78100,80300,345834,2.6854219948849107
20211026,79900,80700,79100,80000,107053,-0.37359900373599003
20211027,79700,82000,79600,81300,136409,1.625
20211028,81200,81700,80100,81000,76422,-0.36900369003690037
20211029,81100,83000,80600,82000,151264,1.2345679012345678
20211101,81900,81900,71300,71300,702511,-13.048780487804878
20211102,71400,72700,70800,71700,207799,0.5610098176718092
20211103,71700,72500,69500,69700,207351,-2.789400278940028
20211104,69300,70600,69200,70200,160852,0.7173601147776184
20211105,70400,74400,70300,73600,381227,4.843304843304843
20211108,74300,77500,74200,74700,269627,1.4945652173913044
20211109,74800,75900,74000,74700,115382,0.0
20211110,74600,74800,72100,73500,169896,-1.6064257028112447
20211111,72800,74100,71700,71700,84896,-2.4489795918367347
20211112,71100,72700,70700,71400,77090,-0.41841004184100417
20211115,70900,73800,70800,73600,143396,3.081232492997199
20211116,73500,74600,73000,73700,90435,0.1358695652173913
20211117,74200,74400,72700,74200,90030,0.6784260515603799
20211118,74500,75800,73000,75000,130206,1.078167115902965
20211119,75100,75500,73600,74500,71911,-0.6666666666666667
20211122,74500,74900,72300,72600,89062,-2.5503355704697985
20211123,72900,72900,70200,71300,111339,-1.790633608815427
20211124,71200,71300,70100,70900,60731,-0.5610098176718092
20211125,70900,72000,70100,70100,62167,-1.1283497884344147
20211126,69800,70500,67500,67800,118098,-3.2810271041369474
20211129,65800,67800,65000,66300,78288,-2.2123893805309733
20211130,66500,67500,63600,65600,89397,-1.0558069381598794
20211201,65500,66300,64200,66000,54922,0.6097560975609756
20211202,65300,67100,65300,67000,65545,1.5151515151515151
20211203,67800,69100,66900,68200,72424,1.791044776119403
20211206,67600,68100,66800,67200,39375,-1.466275659824047
20211207,67200,68500,67100,67200,36757,0.0
20211208,67400,68500,67100,67700,32724,0.744047619047619
20211209,67700,68600,67300,67800,57665,0.14771048744460857
20211210,67600,69600,67100,67700,76628,-0.14749262536873156
20211213,68700,69900,67800,67800,100524,0.14771048744460857
20211214,67800,68500,67000,67800,57857,0.0
20211215,67800,69000,67800,68300,48323,0.7374631268436578
20211216,68800,69200,68000,68100,54993,-0.29282576866764276
20211217,68200,71100,67700,69000,198932,1.3215859030837005
20211220,69100,70300,68800,69800,98618,1.1594202898550725
20211221,70200,70200,69100,69500,60937,-0.42979942693409745
20211222,69900,72200,69900,71800,117015,3.3093525179856114
20211223,72600,74000,72100,72900,129817,1.532033426183844
20211224,73800,78000,73500,76000,322160,4.252400548696845
20211227,77700,80600,77000,80200,442665,5.526315789473684
20211228,81900,82400,78300,80200,426475,0.0
20211229,80200,82800,80200,81400,285686,1.4962593516209477
20211230,83200,100100,82900,98900,3248917,21.4987714987715
20220103,107100,109600,99100,100100,1979056,1.2133468149646107
20220104,103200,108500,98700,106400,2344284,6.293706293706294
20220105,107000,128500,107000,120500,999211,13.25187969924812
20220106,113900,121000,113900,118800,551184,-1.4107883817427387
20220107,114200,119300,113600,119300,579755,0.42087542087542085
20220110,125100,128400,112500,114500,1865642,-4.0234702430846605
20220111,110300,111700,103300,104700,1229855,-8.558951965065502
20220112,104600,106900,100900,103500,866770,-1.146131805157593
20220113,101500,106700,101400,106700,787706,3.0917874396135265
20220114,104300,106400,102000,104400,604714,-2.1555763823805063
20220117,96300,97600,87000,89300,1191212,-14.46360153256705
20220118,91000,93700,85900,86200,743878,-3.4714445688689812
20220119,83000,87100,83000,84800,424960,-1.6241299303944314
20220120,84600,86300,83500,85500,289243,0.8254716981132075
20220121,85600,90100,84800,85700,563447,0.23391812865497078
20220124,84100,85200,80900,81900,363127,-4.434072345390899
20220125,81600,83800,79700,79800,362365,-2.564102564102564
20220126,78900,81800,76900,77000,450312,-3.508771929824561
20220127,77200,78500,75000,75200,321972,-2.3376623376623376
20220128,76200,77700,74800,76500,278922,1.7287234042553192
20220203,76500,77000,72700,76400,358792,-0.130718954248366
20220204,76000,76100,70400,71100,619050,-6.9371727748691105
20220207,73200,79200,73100,79100,865601,11.251758087201125
20220208,78800,78900,72800,73100,539448,-7.585335018963338
20220209,73900,76200,73800,75200,279963,2.8727770177838576
20220210,75700,77300,74000,74200,288814,-1.3297872340425532
20220211,74200,75200,72500,72800,266375,-1.8867924528301887
20220214,71100,72800,69200,70000,324058,-3.8461538461538463
20220215,69500,71400,66500,67400,505430,-3.7142857142857144
20220216,67000,69200,67000,68700,263155,1.9287833827893175
20220217,68900,69800,67100,68000,231889,-1.0189228529839884
20220218,67300,70800,67300,70100,251679,3.088235294117647
20220221,68500,69100,66200,68500,291901,-2.282453637660485
20220222,67200,68500,66800,67300,136543,-1.7518248175182483
20220223,67700,68200,66700,67700,123302,0.5943536404160475
20220224,68000,71000,64700,65000,501960,-3.9881831610044314
20220225,66700,69700,66200,68800,369776,5.846153846153846
20220228,65300,65800,63500,65000,484195,-5.523255813953488
20220302,64900,66300,63600,66000,255151,1.5384615384615385
20220303,76000,76500,70200,70800,1621047,7.2727272727272725
20220304,71400,72100,68600,69300,473448,-2.11864406779661
20220307,69700,69700,66800,67000,299630,-3.318903318903319
20220308,65600,71500,65600,70800,499774,5.6716417910447765
20220310,73100,76000,71500,73800,1118581,4.23728813559322
20220311,75100,92100,74200,86500,3643266,17.208672086720867
20220314,89900,99400,88000,91400,5550292,5.664739884393064
20220315,90700,93800,86600,90000,1214066,-1.5317286652078774
20220316,89100,90800,82300,87500,1549472,-2.7777777777777777
20220317,88500,93000,87500,91200,974385,4.228571428571429
20220318,90900,101700,89100,101700,2785549,11.513157894736842
20220321,105300,120500,104500,114700,2069030,12.782694198623402
20220322,116500,139500,115000,135300,4270365,17.959895379250217
20220323,144600,175800,142000,175800,4467231,29.933481152993345
20220324,182300,218500,138300,145000,7918590,-17.51990898748578
20220325,142100,152300,132300,135700,3557125,-6.413793103448276
20220328,141900,145800,132700,133500,1755054,-1.6212232866617537
20220329,131500,141300,131300,139100,1742052,4.194756554307117
20220330,130200,131500,121700,122800,1671165,-11.718188353702372
20220331,121400,125300,121100,123800,616687,0.8143322475570033
20220401,123300,125600,118700,119600,573221,-3.392568659127625
20220404,121300,123500,118600,118800,376637,-0.6688963210702341
20220405,119300,122200,118800,121600,331251,2.356902356902357
20220406,121600,122200,115100,116000,372264,-4.605263157894736
20220407,114900,116700,111000,114900,389222,-0.9482758620689655
20220408,115100,118800,111200,111200,405638,-3.2201914708442123
20220411,110000,111900,108000,110400,241740,-0.7194244604316548
20220412,109000,109600,105600,107300,248018,-2.8079710144927534
20220413,107000,108400,104700,105500,261751,-1.6775396085740912
20220414,104000,105100,102200,103900,402289,-1.5165876777251186
20220415,106800,107700,98500,98500,663048,-5.19730510105871
20220418,99100,101800,98000,100300,319393,1.8274111675126905
20220419,99200,99500,95300,96900,297015,-3.389830508474576
20220420,96900,98000,96200,96200,140290,-0.7223942208462332
20220421,96500,99300,96000,97400,191435,1.2474012474012475
20220422,99200,100300,94000,95200,316696,-2.2587268993839835
20220425,94000,118800,93900,111900,3173010,17.54201680672269
20220426,110000,110300,99100,99400,941930,-11.170688114387845
20220427,96500,107600,96300,99900,1160736,0.5030181086519114
20220428,99900,106200,99900,103800,611480,3.903903903903904
20220429,104100,104700,99700,104000,365598,0.1926782273603083
